Forsyth,David,CS294 Fall 1994 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,3,2
Koller,D.,CS294 Fall 1994 Section 3,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,7,3
Feldman,Jerome A.,CS294 Fall 1994 Section 4,Rate the overall teaching effectiveness of this instructor,0,0,1,2,1,2,0
Shastri,L.,CS294 Fall 1994 Section 4,Rate the overall teaching effectiveness of this instructor,0,0,0,2,3,1,0
Brewer,Eric,CS294 Fall 1994 Section 5,Rate the overall teaching effectiveness of this instructor,0,0,0,5,2,13,3
Doering,Roger,EE1 Fall 1994,Rate the overall teaching effectiveness of this instructor,1,2,8,9,15,15,3
White,Richard M.,EE1 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,1,2,11,12,8,2
Oldham,William G.,EE40 Fall 1994,Rate the overall teaching effectiveness of this instructor,1,0,8,6,15,23,5
Keys,Cynthia,EE42 Fall 1994,Rate the overall teaching effectiveness of this instructor,10,3,10,14,11,9,1
Wujek,Joseph,EE100 Fall 1994,Rate the overall teaching effectiveness of this instructor,3,7,10,11,13,8,2
Chua,Leon O.,EE104 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,1,4
Howe,Roger T.,EE105 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,1,0,4,18,29,15
Sanders,Seth,EE113 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,4,3
Kenrow,Julie,EE117A Fall 1994,Rate the overall teaching effectiveness of this instructor,2,5,1,6,4,5,0
Fearing,Ronald,EE120 Fall 1994,Rate the overall teaching effectiveness of this instructor,2,5,12,11,34,21,7
Walrand,Jean,EE122 Fall 1994,Rate the overall teaching effectiveness of this instructor,1,0,3,11,17,19,6
Vetterli,Martin,EE123 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,2,18,20,2
Taylor,Camillo J.,EE125 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,2,4
Walrand,Jean,EE126 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,1,2,8,2,1,0
Ren,Wei,EE128 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,2,7,15,3
Hu,Chenming,EE130 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,5,14,15
Smith,John Stephen,EE131 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,1,0,3,3,2,0
Boser,Bernhard,EE140 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,3,7,6,0
Rabaey,Jan,EE141 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,8,23,13
Meyer,Robert G.,EE142 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,3,3,6
Neureuther,Andrew R.,EE143 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,2,9,10,9,1
Derenzo,Stephen E.,EE145L Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,6,7,3
Kahn,Joseph M.,EE210A Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,1,0
Sastry,S. Shankar,EE221A Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,6,9,3
Zakhor,Avideh,EE225B Fall 1994,Rate the overall teaching effectiveness of this instructor,1,2,1,5,4,7,0
Anantharam,Venkat,EE226A Fall 1994,Rate the overall teaching effectiveness of this instructor,0,4,6,1,6,5,0
Varaiya,Pravin,EE228A Fall 1994,Rate the overall teaching effectiveness of this instructor,1,0,0,1,5,6,4
Walrand,Jean,EE228A Fall 1994,Rate the overall teaching effectiveness of this instructor,1,0,2,2,6,2,4
Bokor,Jeffrey,EE230 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,7,2
Lau,Kam Y.,EE232 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,2,2
Gustafson,Ture K.,EE236A Fall 1994,Rate the overall teaching effectiveness of this instructor,1,1,1,2,1,0,0
Van Duzer,Theodore,EE238 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,3,1
Gray,Paul R.,EE240 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,2,6,8,8
Beardslee,M.,EE244 Fall 1994,Rate the overall teaching effectiveness of this instructor,0,2,0,2,2,1,0
Deshpande,Akas,EE290A Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,6,3
Mcmillan,K.,EE290H Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,1,2
Sastry,S. Shankar,EE290B Fall 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,5,5
White,Richard M.,EE1 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,4,3,5,3,0
Oldham,William G.,EE40 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,1,2,3,19,45,12
Murphy,Liam,EE42 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,4,16,14
Schwarz,Steven E.,EE100 Spring 1994,Rate the overall teaching effectiveness of this instructor,2,2,1,6,29,35,16
Sanders,Seth,EE104 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,5,5
Howe,Roger T.,EE105 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,6,18,26,17
Wu,Felix F.,EE114 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,3,2
Angelakos,D.J.,EE117A Spring 1994,Rate the overall teaching effectiveness of this instructor,3,1,3,9,8,3,0
Smith,John Stephen,EE117A Spring 1994,Rate the overall teaching effectiveness of this instructor,15,9,8,6,2,0,0
Welch,William J.,EE117B Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,2,2
Gustafson,Ture K.,EE118 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,3,1,2,5,1,0
Kahn,Joseph M.,EE120 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,1,5,7,17,29,10
Wong,Eugene,EE121 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,3,0,0,7,9,3
Vetterli,Martin,EE123 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,10,16,4
Muller,Richard S.,EE130 Spring 1994,Rate the overall teaching effectiveness of this instructor,1,3,1,7,15,16,4
Smith,John Stephen,EE135 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,1,0
Bokor,Jeffrey,EE136 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,2,0
Brodersen,Robert W.,EE140 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,1,1,3,7,7,10
Rabaey,Jan,EE141 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,3,22,10
Meyer,Robert G.,EE142 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,4,12
Cheung,Nathan W.,EE143 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,6,12
Lewis,Edwin R.,EE145A Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,5,3,1
Derenzo,Stephen E.,EE145M Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,3,8,3
Fearing,Ronald,EE192 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,5,1
Mei,Kenneth K.,EE210B Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,1,1
Tan,C.-w,EE222 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,3,0
Kahn,Joseph M.,EE224A Spring 1994,Rate the overall teaching effectiveness of this instructor,0,2,2,6,5,6,0
Lee,Edward A.,EE225A Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,8,18
Borkar,V.,EE226B Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,1,1,0
Polak,Elijah,EE227A Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,0,0,0,1
Walrand,Jean,EE228B Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,0,3,1,1
Hu,Chenming,EE231 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,3,14
Lau,Kam Y.,EE233 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,2,0
Gustafson,Ture K.,EE236B Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,2,1
Lieberman,Michael A.,EE239 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,5,3
Boser,Bernhard,EE240 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,1,0
Rabaey,Jan,EE241 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,0,5,6,2
Meyer,Robert G.,EE242 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,3,12
Neureuther,Andrew R.,EE243 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,3,2,3,1
Attwood,David T.,EE290G Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,5,1
Howe,Roger T.,EE290O Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,9,3
Muller,Richard S.,EE290O Spring 1994,Rate the overall teaching effectiveness of this instructor,1,0,0,4,4,4,2
Pisano,Albert,EE290O Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,6,8
White,Richard M.,EE290O Spring 1994,Rate the overall teaching effectiveness of this instructor,0,1,1,3,5,4,1
Cheung,Nathan W.,EE290P Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,0,3,10,0
Vahedi,V.,EE290Q Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,2,1,1,0
Lau,Kam Y.,EE290S Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,3,2
Spanos,Costas J.,EE290W Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,3,1
Varaiya,Pravin,EE291 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,2,1,3,5
Barsky,Brian,CS2 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,2,0,5,9,3
Harvey,Brian K.,CS3 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,7,7,26,7
Canny,John,CS60C Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,3,14,20,19,4
Harvey,Brian K.,CS61A Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,4,4,28,51,31
Clancy,Michael J.,CS61B Spring 1994,Rate the overall teaching effectiveness of this instructor,1,6,8,16,19,23,4
Newton,A. Richard,CS150 Spring 1994,Rate the overall teaching effectiveness of this instructor,1,3,8,6,12,6,4
Wawrzynek,John,CS152 Spring 1994 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,0,1,1,5,2
Wawrzynek,John,CS152 Spring 1994 Section 2,Rate the overall teaching effectiveness of this instructor,0,1,0,4,1,8,3
Smith,Alan J.,CS162 Spring 1994 Section 1,Rate the overall teaching effectiveness of this instructor,1,5,1,10,10,10,0
Smith,Alan J.,CS162 Spring 1994 Section 2,Rate the overall teaching effectiveness of this instructor,0,1,0,2,2,2,1
Rowe,Lawrence A.,CS164 Spring 1994 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,27,18
Rowe,Lawrence A.,CS164 Spring 1994 Section 2,Rate the overall teaching effectiveness of this instructor,2,2,3,4,9,18,24
Hilfinger,Paul,CS169 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,4,4,3,8,5,3
Blum,Manuel,CS170 Spring 1994 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,8,2
Blum,Manuel,CS170 Spring 1994 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,8,2
Sinclair,Alistair,CS172 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,2,4,9,12
Vazirani,Umesh,CS174 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,1,1,6,14,12,6
Sequin,Carlo H.,CS184 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,3,1,5,16,9
Wang,Yongdong,CS186 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,4,11,17,8
Minton,S.,CS188 Spring 1994,Rate the overall teaching effectiveness of this instructor,1,2,4,3,8,9,2
Kahan,William M.,CS196H Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,1,1
Culler,David E.,CS252 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,2,9,11,7
Ramamoorthy,Chittoor,CS253 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,4,0
Cabrera,Luis Felipe,CS262 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,0,1,3,1
Yelick,Katherine A.,CS263 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,6,3,2
Ferrari,Dominico,CS266 Spring 1994,Rate the overall teaching effectiveness of this instructor,1,1,0,1,3,2,2
Demmel,James,CS267 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,1,1,3,4,4,3
Ferrari,Dominico,CS268 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,2,7,5,5
Luby,Michael,CS270 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,4,0
Karp,Richard M.,CS271 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,7,11
Ranade,Abhiram,CS273 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,1,3,2,0
Seidel,Raimund,CS274 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,4,2
Malik,Jitendra,CS280 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,11,4
Barsky,Brian,CS284 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,7,4
Stonebraker,Michael,CS286 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,5,5
Russell,Stuart,CS289 Spring 1994,Rate the overall teaching effectiveness of this instructor,0,0,1,6,5,1,0
Zadeh,Lotfi A.,CS294 Spring 1994 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,1,6,3,4,4
Aiken,Alexander,CS294 Spring 1994 Section 4,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,3,4
Wright,M.,CS3 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,4,3,5,15,36,30
Fateman,Richard J.,CS60A Fall 1993,Rate the overall teaching effectiveness of this instructor,2,8,15,18,50,47,10
Harvey,Brian K.,CS60B Fall 1993,Rate the overall teaching effectiveness of this instructor,1,0,2,10,21,40,18
Yelick,Katherine A.,CS60C Fall 1993,Rate the overall teaching effectiveness of this instructor,11,11,8,14,6,4,2
Obermeier,F.,CS150 Fall 1993,Rate the overall teaching effectiveness of this instructor,14,12,10,9,5,4,2
Culler,David E.,CS152 Fall 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,0,0,5,13,6
Culler,David E.,CS152 Fall 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,1,1,7,10,6
Anderson,Thomas,CS162 Fall 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,0,1,5,21,27
Anderson,Thomas,CS162 Fall 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,0,1,4,22,17
Graham,Susan L.,CS164 Fall 1993 Section 1,Rate the overall teaching effectiveness of this instructor,2,1,5,6,9,4,5
Graham,Susan L.,CS164 Fall 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,2,0,6,7,6,5
Ranade,Abhiram,CS170 Fall 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,1,0,8,13,13,2
Ranade,Abhiram,CS170 Fall 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,1,8,11,13,7
Wolfe,David,CS172 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,13,5
Seidel,Raimund,CS174 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,4,5,19,11,4
Barsky,Brian,CS184 Fall 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,0,4,8,10,1
Barsky,Brian,CS184 Fall 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,4,4,5,15,15,7
Wang,Yongdong,CS186 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,7,19,34
Russell,Stuart,CS188 Fall 1993,Rate the overall teaching effectiveness of this instructor,1,0,4,8,10,8,7
Rowe,Lawrence A.,CS260 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,2,5,6,3,0
Ousterhout,John,CS262 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,5,24
Hilfinger,Paul,CS264 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,2,3,3,9,1
Lawler,Eugene,CS270 Fall 1993,Rate the overall teaching effectiveness of this instructor,5,4,3,6,5,4,0
Canny,John,CS275 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,3,2,0,1
Vazirani,Umesh,CS278 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,0,3,5,1
Yelick,Katherine A.,CS294 Fall 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,1,1,0,0,2,0
Vazirani,Umesh,CS294 Fall 1993 Section 3,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,3,0
Regier,T.,CS294 Fall 1993 Section 5,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,1,4
White,Richard M.,EE1 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,7,2,6,8,6,1
Oldham,William G.,EE40 Fall 1993,Rate the overall teaching effectiveness of this instructor,2,1,1,8,17,31,12
Quader,K.,EE42 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,3,10,14,17,5
Mireshghi,A.,EE100 Fall 1993,Rate the overall teaching effectiveness of this instructor,1,4,3,3,14,11,3
Chua,Leon O.,EE104 Fall 1993,Rate the overall teaching effectiveness of this instructor,1,4,3,3,14,11,3
Howe,Roger T.,EE105 Fall 1993,Rate the overall teaching effectiveness of this instructor,2,0,2,5,17,42,20
Vahedi,V.,EE117A Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,3,11,11,4
Fearing,Ronald,EE120 Fall 1993,Rate the overall teaching effectiveness of this instructor,1,1,3,9,18,29,12
Walrand,Jean,EE122 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,1,1,3,8,6,3
Sastry,S. Shankar,EE125 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,6,6
Sanders,Seth,EE128 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,1,6,6,2
Hu,Chenming,EE130 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,8,16,23
Smith,John Stephen,EE131 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,1,1,2,5,1,0
Nishimura,K.,EE140 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,2,6,13,9
Neureuther,Andrew R.,EE141 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,8,13,2,9,7,1
Spanos,Costas J.,EE143 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,1,15,2
Budinger,Thomas F.,EE145B Fall 1993,Rate the overall teaching effectiveness of this instructor,1,2,2,2,5,4,0
Derenzo,Stephen E.,EE145L Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,2,1,3,3
Keller,Edward L.,EE146 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,1,1,6,3,2,2
Linnartz,Jean-Paul,EE191B Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,3,4,6,5,0
Mei,Kenneth K.,EE210A Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,3,0
Sangiovanni-Vincentelli,Alberto L.,EE219 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,3,3,4
Ren,Wei,EE221A Fall 1993,Rate the overall teaching effectiveness of this instructor,0,1,1,1,5,4,1
Wong,Eugene,EE226 Fall 1993,Rate the overall teaching effectiveness of this instructor,1,1,2,3,8,14,5
Varaiya,Pravin,EE228A Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,3,4,4
Walrand,Jean,EE228A Fall 1993,Rate the overall teaching effectiveness of this instructor,0,1,0,2,4,4,1
Bokor,Jeffrey,EE230 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,2,4
Lau,Kam Y.,EE232 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,2,3,4,1
Gustafson,Ture K.,EE236A Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,3,1,0
Meyer,Robert G.,EE240 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,10,17
Scheffer,Lou,EE244 Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,8,5
Boser,Bernhard,EE290Y Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,5,5,0
Lee,Edward A.,EE290T Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,4,2
Vetterli,Martin,EE290A Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,0,2
Brayton,Robert K.,EE290H Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,4,1
Van Duzer,Theodore,EE290D Fall 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,3,2
Doering,Roger,EE1 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,3,5,4,3,4,0
Ko,Ping,EE40 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,2,3,9,12,10
Conroy,C.,EE42 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,6,10,14,12
Mireshghi,A.,EE100 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,1,4,14,18,8
Murphy,Liam,EE104 Spring 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,0,3,5,17,10
Kuh,Ernest S.,EE104 Spring 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,0,1,8,6,4
Oldham,William G.,EE105 Spring 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,1,2,7,8,9,1
Howe,Roger T.,EE105 Spring 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,2,6,7,25,10
Lichtenberg,Allan J.,EE117B Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,0,4,1,1,1
Van Duzer,Theodore,EE117A Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,2,4,11,8,3
Gustafson,Ture K.,EE118 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,0,0
Kahn,Joseph M.,EE120 Spring 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,2,2,5,8,13,3
Welch,William J.,EE120 Spring 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,1,8,8,10,5
Rafie,M.,EE121 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,2,0,3,6,2
Lee,Edward A.,EE123 Spring 1993,Rate the overall teaching effectiveness of this instructor,1,0,0,0,5,10,10
Cheung,Nathan W.,EE130 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,9,7
Yang,C.,EE130 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,5,13,16,8
Mei,Kenneth K.,EE135 Spring 1993,Rate the overall teaching effectiveness of this instructor,1,2,0,0,1,0,0
Brodersen,Robert W.,EE140 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,0,4,5,11,7
Verbauwhede,I.,EE141 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,1,15,11,0
Boser,Bernhard,EE142 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,0,1,2,0,0
Spanos,Costas J.,EE143 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,3,6,8,4
Lewis,Edwin R.,EE145A Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,2,5,5,3
Derenzo,Stephen E.,EE145M Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,8,0
Mei,Kenneth K.,EE210B Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,1,0
Wu,Felix F.,EE215 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,4,3
Desoer,Charles A.,EE221A Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,0,1,3,5,5
Sastry,S. Shankar,EE222 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,4,3,5,4
Ren,Wei,EE223 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,2,0,1,0,2
Lee,Edward A.,EE225A Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,5,15
Zakhor,Avideh,EE225B Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,2,1
Brodersen,Robert W.,EE225C Spring 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,3,2,3,3,2
Rabaey,Jan,EE225C Spring 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,1,3,3,5,2
Ren,Wei,EE227A Spring 1993 Section 1,Rate the overall teaching effectiveness of this instructor,0,0,2,2,0,0,0
Polak,Elijah,EE227A Spring 1993 Section 2,Rate the overall teaching effectiveness of this instructor,0,0,1,1,2,3,0
Bokor,Jeffrey,EE230 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,2,4,7,2
Hu,Chenming,EE231 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,9,11
Lau,Kam Y.,EE233 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,2,1,5,4
Rabaey,Jan,EE241 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,1,2,0,9,5
Meyer,Robert G.,EE242 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,0,7
Neureuther,Andrew R.,EE243 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,4,0
Scheffer,Lou,EE244 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,1,0,10,5,2
Keller,Edward L.,EE246 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,3,0
Linnartz,Jean-Paul,EE290I Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,0,0,3,3,1
Varaiya,Pravin,EE290A Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,0,2,8,8
Sastry,S. Shankar,EE290B Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,6,4
Morgan,Nelson,EE290T Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,2,4,5,2
Sangiovanni-Vincentelli,Alberto L.,EE290S Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,10,3
Spanos,Costas J.,EE290W Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,1,2
Parnas,B.,EE298 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,1,1,0,1,0
Clancy,Michael J.,CS3 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,0,3,7,7,8
Wilensky,Robert,CS60A Spring 1993,Rate the overall teaching effectiveness of this instructor,0,0,5,17,43,42,17
Harvey,Brian K.,CS60B Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,6,15,48,73,35
Harvey,Brian K.,CS60C Spring 1993,Rate the overall teaching effectiveness of this instructor,0,2,3,6,22,43,17
Fearing,Ronald,CS150 Spring 1993,Rate the overall teaching effectiveness of this instructor,0,1,3,7,13,13,3
Ramamoorthy,Chittoor,CS152 Spring 1993,Rate the overall teaching effectiveness of this instructor,1,3,0,3,3,1,0
